age,workclass,educationyears,maritalstatus,occupation,relationship,race,sex,hoursperweek,incomeUSD
23,5,9,5,2,2,5,1,40,24233
47,5,9,5,9,5,5,1,40,20914
72,7,15,7,11,1,5,2,28,116147
26,7,13,7,5,2,5,2,38,26351
45,2,10,2,2,4,5,2,40,49801
48,5,15,5,5,1,5,2,50,121356
23,5,10,5,7,2,5,2,40,41971
20,3,9,3,9,5,3,1,40,24707
18,5,7,5,9,4,5,2,15,40621
27,5,13,5,5,2,5,1,40,27308
25,5,9,5,7,2,5,2,35,47122
45,5,9,5,10,5,3,1,30,20315
53,5,10,5,5,2,3,1,40,44050
54,5,10,5,4,1,5,2,45,75059
41,5,9,5,13,1,5,2,40,110816
23,5,5,5,8,3,5,2,35,31826
17,5,6,5,9,4,5,2,18,47075
42,5,9,5,4,1,5,2,40,37800
61,5,8,5,11,2,5,2,40,31997
57,5,10,5,2,5,5,1,38,164376
21,8,10,8,4,4,5,2,35,22795
44,5,10,5,13,1,5,2,40,174075
48,5,12,5,9,2,5,2,44,48846
46,5,15,5,6,5,5,2,48,24376
37,7,9,7,6,2,5,2,86,42003
35,5,9,5,5,2,5,1,54,35456
27,3,13,3,15,2,5,1,40,43254
28,5,10,5,13,2,4,2,40,36663
19,5,9,5,7,4,5,2,10,24222
63,7,13,7,13,1,5,2,50,131622
69,1,9,1,1,2,5,1,40,27665
69,1,12,1,1,2,5,1,6,26251
36,8,11,8,12,4,5,1,40,25608
20,5,8,5,9,4,5,2,35,42972
28,8,13,8,12,1,5,2,50,20199
58,5,9,5,13,6,5,1,38,29994
48,5,9,5,13,1,5,2,40,22984
39,5,10,5,5,5,5,1,56,26999
38,5,9,5,4,1,5,2,44,39123
50,3,12,3,11,2,5,1,40,47217
35,5,13,5,11,2,5,1,40,21405
45,7,13,7,5,5,5,2,50,22614
38,6,10,6,4,1,5,2,38,36033
54,5,12,5,5,5,5,1,55,125848
42,5,13,5,11,4,5,1,12,23437
32,5,6,5,4,5,3,1,40,29214
55,8,16,8,11,1,2,2,70,115946
63,5,10,5,13,1,5,2,30,28085
21,5,5,5,8,2,5,2,48,44810
62,1,14,1,1,1,5,2,30,128495
46,3,13,3,12,1,5,2,40,192207
43,5,10,5,2,5,3,1,40,46833
35,7,9,7,5,1,5,2,60,47020
37,5,5,5,15,1,5,2,40,45252
51,5,9,5,4,5,5,1,45,46514
45,5,13,5,5,1,5,2,72,160090
19,5,8,5,9,4,5,2,20,32875
61,1,9,1,1,1,5,2,40,122210
61,5,5,5,5,2,3,2,65,37751
21,5,9,5,13,2,5,1,40,24205
45,5,9,5,15,1,5,2,40,41099
38,5,13,5,5,1,5,2,50,184091
28,5,13,5,11,6,5,1,40,198826
40,3,13,3,11,1,5,2,35,44061
32,5,9,5,8,5,3,1,40,26287
55,3,10,3,2,5,3,1,35,24752
64,5,9,5,11,2,5,1,23,45314
34,5,9,5,2,5,5,2,40,34494
19,1,10,1,1,4,5,2,60,36373
58,5,10,5,9,5,3,1,40,31634
46,5,12,5,4,1,5,2,55,31800
44,5,11,5,5,1,5,2,40,42282
31,5,10,5,9,5,3,1,40,45965
31,2,9,2,8,5,5,1,40,35585
39,5,10,5,13,6,5,1,45,138504
19,5,8,5,13,4,5,1,18,39499
56,5,9,5,9,5,5,1,40,23209
53,3,5,3,5,1,5,2,40,23857
68,5,14,5,11,1,5,2,18,44271
69,5,9,5,9,2,5,1,18,29112
62,5,10,5,13,1,5,2,40,134144
62,8,9,8,9,1,5,2,40,37330
39,5,9,5,9,5,5,1,40,27984
45,2,12,2,5,2,5,2,40,30817
29,5,10,5,2,1,3,2,50,46056
33,5,10,5,9,1,5,2,40,32893
34,5,10,5,8,1,3,2,40,144949
29,5,9,5,8,2,5,1,40,39880
65,6,7,6,5,1,5,2,35,155976
18,5,10,5,13,4,5,1,35,47746
22,5,9,5,6,4,5,2,40,27752
30,5,13,5,2,1,5,2,40,138585
44,5,13,5,8,1,5,2,40,100583
48,5,10,5,11,5,5,1,20,36401
52,2,9,2,2,2,5,2,45,20390
53,7,13,7,5,1,2,2,20,136317
48,2,9,2,2,5,5,1,40,34681
25,5,13,5,2,4,5,1,40,43437
41,5,13,5,13,1,5,2,50,165531
37,5,9,5,4,2,5,2,40,44553
55,5,6,5,15,1,3,2,45,44251
67,5,9,5,2,2,5,1,38,41141
36,5,10,5,2,2,5,2,45,47804
47,5,9,5,13,2,5,1,52,33833
36,1,9,1,1,5,5,1,40,26656
25,5,13,5,13,2,5,1,16,38463
19,5,5,5,6,3,5,2,16,33425
24,5,4,5,8,4,5,2,40,22855
30,7,10,7,13,4,5,2,25,43075
17,5,7,5,2,4,5,2,16,46099
28,5,13,5,2,4,5,2,40,32506
34,5,11,5,2,1,5,2,45,35722
35,5,10,5,13,1,5,2,46,29740
24,3,10,3,12,1,3,2,40,31228
43,5,9,5,2,6,5,1,35,117837
20,5,9,5,8,2,3,2,40,44815
55,5,14,5,5,5,5,2,40,159552
22,5,10,5,2,4,3,1,35,24054
20,5,10,5,9,4,5,2,50,42434
44,5,9,5,9,5,5,1,40,21476
38,5,12,5,4,2,5,2,40,32817
53,5,5,5,13,5,3,1,25,43159
26,5,10,5,13,4,1,2,48,26993
58,5,10,5,12,1,5,2,40,79861
23,5,9,5,5,2,5,2,40,48435
53,5,2,5,15,1,5,2,50,36354
35,5,9,5,4,5,5,2,40,49205
41,6,9,6,13,1,5,2,62,33652
31,5,9,5,8,1,5,2,40,28091
50,5,9,5,11,5,3,1,40,47275
57,5,5,5,13,1,3,2,55,177348
25,5,7,5,14,1,5,2,40,42931
23,5,9,5,8,1,5,2,40,23800
48,5,13,5,5,2,5,2,50,42320
34,5,10,5,13,2,5,1,60,45138
37,5,10,5,4,1,2,2,40,42116
43,6,13,6,13,3,2,2,45,36018
20,5,10,5,13,3,5,2,20,32256
40,3,13,3,11,1,5,2,75,199107
27,5,10,5,2,6,5,1,40,22807
35,5,6,5,4,1,5,2,40,42067
33,5,13,5,13,2,5,1,40,36303
57,8,10,8,4,2,5,1,40,21967
43,5,12,5,14,1,2,2,40,24564
40,5,12,5,5,1,5,2,55,80722
54,5,10,5,15,2,5,2,55,27926
28,5,10,5,2,2,5,1,40,20956
32,5,9,5,4,1,5,2,40,44142
49,5,9,5,13,1,5,2,50,123899
52,5,9,5,4,1,5,2,40,42670
41,5,6,5,15,1,5,2,60,26739
19,5,9,5,6,4,5,2,40,43783
33,5,9,5,4,4,5,1,42,22932
21,1,10,1,1,5,5,2,40,34094
25,5,13,5,11,6,5,1,32,31897
44,5,7,5,13,5,5,1,44,21650
20,5,10,5,11,4,5,2,40,21233
46,5,6,5,9,2,2,2,37,28748
39,5,9,5,13,1,5,2,50,38480
34,5,9,5,7,2,5,2,40,29555
19,5,9,5,7,4,5,2,35,37024
27,5,9,5,4,1,5,2,40,127601
53,5,5,5,15,1,5,2,40,26892
46,5,11,5,8,5,5,2,40,42470
23,1,13,1,1,4,5,2,40,24816
39,5,10,5,8,3,2,2,40,39783
30,5,9,5,7,1,5,2,40,47755
53,5,14,5,5,1,5,2,45,118133
33,5,5,5,7,1,5,2,40,41931
22,5,10,5,5,6,5,1,40,49776
44,5,10,5,9,5,3,1,35,31837
30,5,10,5,13,5,1,1,40,44665
66,5,10,5,2,2,5,1,20,24520
39,5,13,5,4,1,5,2,40,26461
37,5,9,5,11,1,5,2,50,169135
34,5,9,5,7,6,5,1,40,35391
17,5,7,5,4,4,5,2,20,38168
43,5,13,5,13,2,5,2,60,162546
46,5,13,5,11,1,5,2,50,198915
17,5,7,5,9,2,5,2,20,30679
60,5,4,5,8,1,5,2,40,24277
63,5,14,5,14,1,5,2,40,24323
42,5,12,5,13,1,5,2,40,39705
30,5,5,5,4,1,4,2,40,28239
33,5,9,5,15,1,5,2,40,48425
43,5,10,5,13,1,1,2,40,29663
20,5,5,5,5,3,5,1,40,37807
30,5,10,5,6,3,3,2,72,42780
37,5,9,5,15,1,5,2,45,47476
33,1,10,1,1,5,5,1,40,32496
49,7,13,7,11,1,5,2,40,108549
65,5,9,5,9,5,5,1,17,49102
35,5,15,5,11,1,5,2,55,165048
27,5,13,5,4,1,5,2,40,47457
33,5,9,5,13,1,5,2,45,86887
18,5,8,5,13,4,5,1,20,46958
41,3,14,3,11,1,5,2,50,26526
38,5,13,5,5,2,5,2,40,23708
45,5,9,5,8,1,5,2,40,24874
18,1,10,1,1,4,5,2,40,41530
33,5,10,5,9,5,5,1,38,37729
28,5,9,5,7,2,5,2,40,46741
47,5,9,5,11,5,1,1,40,42377
30,5,12,5,2,6,3,1,20,30469
36,5,12,5,11,1,5,2,40,41889
21,5,9,5,13,4,5,2,30,48444
44,5,13,5,11,2,5,2,40,33180
33,5,9,5,13,2,5,2,20,23577
61,1,9,1,1,1,3,2,6,30783
29,5,10,5,4,1,5,2,40,31014
45,5,10,5,4,1,5,2,40,105280
18,1,9,1,1,4,5,1,60,30251
29,3,11,3,12,2,5,2,56,154657
27,5,13,5,11,4,5,1,40,36809
21,5,10,5,8,1,5,2,20,27019
22,1,10,1,1,6,5,1,35,41599
49,6,10,6,4,1,5,2,45,59065
35,5,10,5,5,1,5,2,50,36617
47,5,9,5,4,1,5,2,40,136709
37,3,10,3,15,1,5,2,40,22962
37,5,11,5,11,1,5,2,48,96592
26,5,9,5,4,2,5,2,40,36344
18,1,9,1,1,4,5,2,40,42484
55,2,10,2,4,1,5,2,45,38583
47,5,12,5,13,1,5,2,50,184238
59,5,9,5,4,5,1,1,40,25367
70,5,9,5,2,5,5,1,5,38159
53,2,9,2,14,1,5,2,40,127045
39,5,9,5,11,5,5,1,40,36548
38,5,5,5,7,1,5,2,40,43784
33,5,10,5,14,5,5,1,50,26841
19,1,10,1,1,4,5,2,40,28403
28,5,9,5,2,2,5,2,40,25857
74,5,6,5,9,2,5,1,1,21435
40,5,13,5,2,1,5,2,40,173563
35,5,11,5,13,2,5,2,40,43018
35,7,9,7,4,2,5,2,50,35841
41,5,10,5,13,1,5,2,40,124792
38,5,10,5,13,2,5,2,50,34113
29,7,6,7,4,1,5,2,35,123916
46,7,9,7,5,1,5,2,50,26996
46,5,9,5,4,2,5,1,40,30974
40,5,13,5,11,1,5,2,60,189143
29,2,13,2,5,1,5,2,40,143202
39,5,12,5,12,1,3,2,60,43359
31,5,9,5,5,4,5,2,60,24813
50,3,14,3,5,2,5,1,70,31328
31,8,13,8,11,2,5,1,40,31685
27,5,10,5,4,1,5,2,45,38645
27,5,10,5,7,2,3,2,25,42034
28,5,13,5,11,2,5,1,20,45545
21,5,9,5,9,4,3,1,30,38653
57,3,13,3,5,2,5,2,40,38237
56,3,14,3,11,2,5,1,40,27083
22,1,9,1,1,2,5,1,40,35854
48,5,1,5,9,5,5,1,40,42020
36,6,10,6,13,5,2,2,55,36905
51,5,8,5,15,1,5,2,40,32236
39,3,12,3,15,2,5,2,48,26537
43,5,9,5,15,1,5,2,70,160469
38,5,14,5,11,1,2,2,40,28256
51,3,9,3,8,1,5,2,40,41338
43,8,9,8,11,1,5,2,40,41321
44,5,14,5,11,1,5,2,40,168198
35,5,9,5,5,5,5,1,50,23807
40,5,9,5,11,1,5,2,40,180246
39,5,6,5,9,4,3,1,12,32068
47,6,4,6,4,1,5,2,40,25821
23,5,1,5,9,4,5,1,15,36759
26,5,7,5,8,1,5,2,40,37107
25,3,9,3,11,4,3,1,40,42652
29,5,10,5,7,2,3,2,42,25799
30,5,9,5,8,2,5,2,45,37006
57,8,13,8,2,1,2,2,40,47442
37,6,11,6,13,1,5,2,40,109083
39,5,13,5,13,1,5,2,48,90969
37,5,14,5,5,2,5,1,40,71493
45,1,9,1,1,1,5,2,40,34819
21,5,10,5,13,4,5,1,16,28584
25,8,10,8,2,6,3,1,40,38084
61,8,9,8,2,5,1,1,40,37931
59,5,9,5,2,1,5,2,15,30856
28,5,9,5,7,4,5,2,40,32197
24,5,10,5,2,5,5,1,40,47981
47,5,9,5,8,1,5,2,40,106233
29,5,9,5,15,1,5,2,80,35044
49,7,5,7,9,2,5,1,20,41295
41,3,13,3,11,5,5,1,35,40933
33,5,10,5,5,2,3,1,40,26784
20,1,10,1,1,4,5,2,40,28532
40,5,16,5,11,6,5,1,20,168357
32,5,10,5,7,2,5,2,16,21176
48,5,13,5,13,2,3,2,40,129585
24,5,10,5,13,4,5,1,40,32477
50,5,11,5,14,1,5,2,38,158834
31,8,9,8,12,3,2,2,40,33845
23,5,11,5,4,1,5,2,55,57431
35,5,9,5,9,1,5,2,40,32050
50,3,9,3,12,1,5,2,40,26630
39,5,5,5,7,2,5,2,50,36461
52,5,4,5,9,1,5,2,48,31060
44,5,9,5,6,1,5,2,80,38562
43,5,13,5,11,1,5,2,50,175883
39,5,9,5,11,1,5,2,40,30831
33,5,4,5,6,2,5,2,40,155770
31,5,14,5,5,2,5,2,40,142968
40,7,10,7,11,6,5,1,40,127438
28,3,15,3,11,1,5,2,40,22004
19,5,8,5,11,2,2,1,25,32021
35,5,11,5,4,1,5,2,50,22226
44,5,13,5,11,1,5,2,60,36779
40,7,13,7,2,1,5,2,40,37082
20,5,10,5,2,4,5,1,35,34054
55,5,9,5,4,5,3,2,48,131788
30,5,4,5,15,2,5,2,35,45450
38,5,9,5,13,1,5,2,55,77140
75,5,9,5,13,1,5,2,20,36529
17,5,7,5,9,4,5,2,15,30552
79,1,14,1,1,1,5,2,40,196519
20,5,10,5,13,4,5,2,30,36607
25,5,12,5,14,2,5,2,30,43004
27,5,13,5,13,1,5,2,45,47057
19,5,10,5,13,4,5,1,20,29966
21,5,10,5,13,6,1,1,40,35374
19,5,10,5,9,4,5,2,20,46944
42,5,10,5,9,2,5,2,40,20097
28,5,6,5,4,1,5,2,36,46032
47,7,10,7,4,1,5,2,40,92093
59,5,10,5,9,5,5,1,32,24406
50,5,9,5,4,1,5,2,40,73769
48,6,9,6,5,1,5,2,80,21124
33,3,9,3,12,1,5,2,40,44225
27,5,12,5,13,2,5,1,40,28806
45,5,16,5,11,2,5,2,30,91692
24,5,4,5,13,4,5,2,40,23115
31,5,9,5,2,6,5,1,40,98702
24,5,3,5,6,3,3,2,40,45464
29,5,9,5,5,2,5,2,40,25665
24,5,9,5,8,4,5,2,30,49294
24,5,13,5,2,2,5,1,30,44983
28,5,10,5,5,2,3,1,45,33429
63,1,9,1,1,1,5,2,40,20498
36,2,10,2,7,1,5,2,50,49740
58,8,4,8,15,1,5,2,40,44388
51,5,10,5,5,2,5,1,36,29399
42,5,10,5,4,1,5,2,50,102391
39,5,10,5,8,1,5,2,40,30051
26,5,13,5,11,4,2,1,40,31811
39,5,10,5,4,2,5,2,40,49801
28,5,13,5,11,2,5,2,45,24302
51,5,13,5,11,1,1,2,40,191229
45,5,13,5,5,5,5,2,40,28989
45,5,11,5,4,1,5,2,40,48788
23,8,13,8,11,2,5,1,40,37024
38,5,10,5,9,2,5,2,40,28894
38,5,7,5,15,4,5,2,36,46222
39,5,10,5,8,1,5,2,40,38876
52,5,11,5,6,2,5,2,50,43889
17,5,8,5,13,4,5,1,6,20489
31,5,13,5,5,1,5,2,50,31605
22,5,9,5,15,4,3,2,24,39011
47,8,9,8,2,5,5,1,38,34712
28,5,10,5,2,2,5,1,40,23580
30,1,9,1,1,5,3,1,40,38193
41,5,9,5,15,1,5,2,50,70046
29,5,14,5,11,2,3,2,42,33813
42,7,15,7,11,5,5,2,60,82097
52,2,10,2,2,1,5,2,40,48352
35,5,13,5,11,2,5,1,40,34311
28,5,12,5,2,4,5,1,40,36136
46,5,14,5,11,1,5,2,46,171767
21,1,10,1,1,4,5,1,40,27533
45,3,9,3,2,5,3,1,40,33437
21,5,9,5,15,4,5,2,40,26152
74,5,6,5,2,1,5,2,20,32408
29,5,9,5,15,3,5,2,40,29191
39,3,9,3,2,5,5,1,40,45489
44,5,10,5,4,1,5,2,45,197439
23,6,13,6,6,2,5,2,40,33535
32,3,12,3,5,2,3,1,40,31394
61,1,6,1,1,2,5,1,40,44729
43,5,9,5,5,2,5,1,30,159918
23,5,1,5,9,2,2,1,40,43483
18,5,10,5,2,4,5,1,38,40340
38,5,9,5,7,1,5,2,40,29146
33,5,13,5,11,2,5,2,35,22041
19,6,10,6,9,4,2,1,35,31841
23,5,10,5,15,2,5,2,40,35115
37,5,9,5,14,4,5,2,45,40594
25,5,9,5,6,4,5,2,40,35747
36,5,9,5,15,5,5,2,43,41953
45,5,8,5,2,6,3,1,40,59598
32,5,13,5,2,2,5,1,48,20813
65,1,7,1,1,2,2,1,15,37612
18,7,7,7,4,4,5,2,40,42830
25,5,9,5,15,5,5,2,40,48781
29,5,14,5,13,2,5,2,65,37858
53,5,10,5,4,1,5,2,40,42458
33,5,16,5,11,1,5,2,60,52534
27,5,13,5,4,2,5,2,45,46383
24,8,9,8,12,1,5,2,40,43668
54,7,4,7,8,1,5,2,50,46373
23,5,10,5,13,2,5,1,30,26341
45,5,11,5,2,2,2,1,40,20360
36,5,10,5,5,6,5,1,35,179437
36,5,7,5,4,1,5,2,40,182161
44,3,14,3,11,2,5,1,40,48809
24,5,9,5,15,5,3,2,40,24089
39,5,10,5,13,4,5,2,70,35318
50,5,9,5,7,5,5,1,40,29394
38,5,9,5,5,6,5,1,40,92650
58,5,13,5,5,5,5,1,40,28216
44,6,9,6,9,1,3,2,48,46151
24,5,13,5,13,4,2,2,55,41838
52,6,9,6,5,1,5,2,40,159247
46,5,13,5,13,2,5,2,40,55934
50,6,16,6,11,1,5,2,60,199160
34,5,12,5,4,1,5,2,44,39629
40,5,12,5,14,2,3,2,40,22631
53,5,13,5,2,5,5,1,40,34792
24,5,9,5,2,4,5,1,40,46446
58,1,13,1,1,1,5,2,70,32134
26,5,10,5,4,1,5,2,45,41554
22,5,12,5,7,4,5,2,40,26908
36,5,9,5,4,1,5,2,40,22041
78,1,12,1,1,2,5,1,4,21329
36,5,13,5,11,1,5,2,45,55709
43,3,13,3,11,6,5,1,28,45197
60,5,4,5,7,1,5,2,40,37081
49,3,14,3,11,1,5,2,40,162323
50,6,4,6,4,1,5,2,63,159965
34,7,4,7,7,5,3,2,10,43295
46,5,10,5,2,1,5,2,40,21101
46,3,13,3,15,1,3,2,40,35546
69,5,9,5,9,1,5,2,20,39557
32,5,6,5,4,1,5,2,40,50710
40,3,13,3,11,2,5,2,50,168872
61,5,3,5,7,1,5,2,45,49311
56,5,10,5,5,1,5,2,40,103483
47,5,9,5,14,1,5,2,40,39220
29,5,9,5,8,1,3,2,40,35622
37,5,9,5,8,1,5,2,46,20035
51,5,15,5,11,2,5,1,50,147343
44,8,14,8,5,1,5,2,40,81659
33,5,9,5,9,5,5,1,40,41457
51,7,15,7,11,2,5,2,80,129963
24,5,11,5,8,1,5,2,40,37502
37,7,11,7,9,4,5,1,40,45844
40,5,10,5,5,2,5,2,40,28439
34,5,14,5,5,4,5,2,40,23208
61,1,13,1,1,5,5,1,40,32988
56,6,9,6,5,1,5,2,40,42133
69,2,7,2,2,2,5,1,20,38291
41,7,11,7,9,5,5,1,10,45874
40,5,9,5,4,1,5,2,40,25908
57,5,10,5,7,4,3,2,40,35663
26,5,13,5,5,1,5,2,55,28371
53,5,9,5,4,1,5,2,46,179569
90,1,4,1,1,2,5,1,15,23404
39,5,13,5,5,2,5,2,55,45031
51,2,13,2,2,2,5,1,40,24369
56,2,13,2,5,1,5,2,40,146828
51,5,6,5,2,5,3,1,40,49631
17,5,8,5,11,4,5,2,20,31815
42,5,10,5,5,2,5,1,50,28601
42,5,10,5,2,4,5,1,40,39404
29,5,15,5,11,5,5,2,45,99918
33,5,13,5,11,1,5,2,40,62221
47,5,15,5,11,1,5,2,60,75966
43,5,10,5,8,2,5,2,40,36707
64,7,15,7,11,1,5,2,9,183455
40,5,9,5,15,2,5,2,60,171740
21,5,3,5,7,2,5,2,40,42737
31,5,10,5,5,1,5,2,40,46513
60,5,11,5,5,5,2,1,40,75498
32,5,8,5,13,1,5,2,40,192012
66,1,13,1,1,1,5,2,20,29011
27,5,9,5,4,4,3,2,20,30172
40,5,9,5,5,6,5,1,40,49655
27,5,9,5,9,6,5,1,40,199281
18,5,10,5,9,4,5,2,30,26478
43,5,9,5,9,2,3,1,40,46741
52,5,9,5,8,1,5,2,48,88699
31,5,9,5,9,2,5,2,85,26767
28,5,9,5,15,1,5,2,60,39180
44,5,14,5,11,2,5,1,35,25805
37,7,10,7,6,1,5,2,84,39322
35,5,13,5,5,1,5,2,50,162784
42,5,5,5,4,5,3,2,40,24754
18,5,6,5,9,4,3,2,10,28529
46,6,14,6,13,1,5,2,60,124827
54,2,9,2,2,1,5,2,40,195260
54,5,9,5,13,1,5,2,50,31717
56,5,10,5,2,2,5,1,45,32396
27,5,10,5,13,5,5,2,50,25100
26,5,13,5,2,4,5,1,40,29029
41,3,10,3,4,1,5,2,40,35959
41,5,9,5,7,1,5,2,40,24323
32,5,10,5,8,5,5,1,40,29763
18,5,9,5,2,4,5,1,30,46654
36,5,9,5,7,1,5,2,65,42304
37,5,6,5,7,2,5,2,40,31090
31,5,3,5,6,4,5,2,25,24853
46,5,13,5,5,1,5,2,51,30988
24,5,9,5,8,2,5,2,40,25649
25,6,13,6,5,4,2,2,35,22698
55,5,3,5,4,1,5,2,50,26500
64,3,9,3,5,2,5,2,40,43753
30,3,13,3,11,2,5,1,40,46626
65,5,14,5,11,2,5,2,99,35150
46,2,13,2,11,2,5,2,40,25990
45,5,14,5,5,1,5,2,60,130780
18,5,10,5,13,4,5,1,25,27952
32,5,13,5,5,1,5,2,40,48648
38,1,13,1,1,6,4,1,50,171750
34,8,16,8,11,1,5,2,45,104386
35,5,9,5,4,1,5,2,40,24795
26,5,9,5,4,4,5,2,40,27461
24,5,10,5,13,3,5,2,35,20069
45,7,9,7,13,1,5,2,80,51269
36,5,6,5,7,2,5,1,34,36037
44,5,4,5,8,1,4,2,40,48928
23,5,10,5,2,2,5,1,60,29702
57,5,9,5,4,1,5,2,55,27439
41,7,10,7,13,1,5,2,60,94314
20,3,9,3,12,1,3,2,30,46719
32,5,10,5,4,1,5,2,36,22619
60,5,9,5,9,6,5,1,40,109746
38,6,13,6,4,2,5,1,20,46888
29,5,9,5,15,2,5,1,45,39607
22,5,9,5,4,4,5,2,40,43472
21,5,10,5,13,4,2,2,30,28436
40,3,9,3,9,3,5,2,40,41591
59,5,10,5,5,1,5,2,45,107172
45,8,14,8,5,2,5,2,45,42887
76,3,9,3,9,2,5,1,13,44089
45,5,13,5,8,1,5,2,40,137056
49,3,14,3,11,5,5,1,70,34156
36,3,11,3,12,2,3,1,60,129632
22,5,7,5,4,4,5,2,35,47226
47,5,11,5,11,5,5,1,44,44431
26,5,9,5,13,1,5,2,55,32508
21,5,10,5,4,4,5,2,40,33090
27,5,9,5,15,4,5,1,15,20802
26,5,13,5,9,2,5,2,40,47031
20,5,11,5,14,4,5,1,25,41557
31,7,14,7,11,2,5,2,45,46221
57,3,14,3,9,5,3,1,40,25883
39,5,7,5,13,3,5,1,40,38022
36,5,12,5,14,2,3,2,40,160446
66,5,10,5,5,1,5,2,45,38479
34,3,10,3,4,1,5,2,40,23413
80,1,9,1,1,1,5,2,25,36409
21,5,9,5,9,3,5,1,40,29319
40,5,13,5,5,1,5,2,32,166527
49,3,12,3,2,2,5,1,30,34379
48,7,10,7,13,2,5,1,60,44913
19,8,10,8,9,2,5,2,24,29045
42,5,7,5,15,1,3,2,40,24616
59,5,9,5,15,1,5,2,45,20488
63,5,10,5,9,2,5,1,40,47336
26,5,9,5,4,3,5,2,40,24870
41,5,5,5,9,3,5,1,35,22348
42,5,10,5,2,1,5,2,40,45539
19,5,9,5,9,4,5,2,20,21223
45,3,7,3,9,6,5,1,25,33067
47,5,9,5,9,6,5,1,30,170641
47,5,9,5,2,2,5,1,40,48488
34,5,11,5,4,1,5,2,40,26717
49,7,13,7,13,1,5,2,40,161313
36,5,9,5,15,2,5,2,40,35277
53,5,9,5,4,5,5,2,40,59288
21,1,10,1,1,2,5,2,45,40984
39,5,9,5,7,2,5,2,40,25301
52,7,11,7,4,1,5,2,40,45776
18,5,10,5,13,4,5,1,35,38268
59,5,11,5,4,2,2,2,40,27561
50,5,9,5,4,1,5,2,50,82456
31,5,13,5,14,1,2,2,40,142956
52,1,10,1,1,6,5,1,40,187270
41,7,10,7,5,1,5,2,40,134785
45,5,12,5,14,5,5,2,40,156854
54,3,14,3,11,2,5,1,40,37645
22,5,9,5,6,2,5,2,25,24663
50,5,9,5,15,1,5,2,40,74753
20,1,12,1,1,2,5,1,32,40225
43,5,9,5,2,2,5,1,40,22816
48,3,13,3,11,1,5,2,40,37486
24,5,13,5,5,2,5,2,45,44887
54,5,10,5,13,1,5,2,40,146092
26,5,9,5,2,1,5,2,40,23834
53,5,13,5,4,1,5,2,40,140730
51,6,16,6,11,1,5,2,40,60763
54,5,14,5,5,1,5,2,44,180712
32,8,9,8,4,1,5,2,49,149251
46,5,9,5,4,1,3,2,40,37800
60,1,13,1,1,1,5,2,12,33735
52,3,9,3,2,2,5,1,45,32986
44,5,9,5,2,2,5,1,40,46567
56,6,10,6,5,1,5,2,40,25072
57,5,9,5,5,1,5,2,40,47935
35,5,9,5,9,5,3,1,40,33036
30,5,12,5,14,2,5,1,40,22838
29,5,10,5,7,2,5,2,35,22941
49,5,13,5,5,1,5,2,66,125974
28,5,6,5,7,2,5,2,40,32009
30,5,10,5,2,5,3,1,40,49149
45,5,9,5,9,2,5,2,40,35317
17,5,6,5,9,4,5,2,12,20478
54,3,6,3,2,1,5,2,40,36372
31,5,10,5,2,1,5,2,40,20490
54,5,16,5,5,1,5,2,50,138065
55,1,13,1,1,1,5,2,40,41262
26,5,12,5,2,4,5,1,40,38082
37,5,5,5,7,1,5,2,50,49191
34,5,9,5,4,2,1,2,48,133241
38,5,13,5,11,1,5,2,40,20540
51,5,10,5,5,1,5,2,45,25468
41,5,9,5,5,2,2,2,60,30084
24,5,10,5,7,2,5,2,40,23053
56,6,13,6,5,1,5,2,50,58888
33,5,9,5,4,4,2,2,40,39655
31,5,6,5,8,1,5,2,40,22326
27,5,10,5,7,2,3,2,50,20750
32,7,13,7,13,3,5,2,45,47253
35,5,12,5,5,1,5,2,40,36276
43,5,10,5,4,1,5,2,45,180847
40,5,9,5,9,5,5,1,36,28791
19,7,9,7,9,4,5,2,53,34041
23,5,12,5,7,4,5,2,32,22311
40,5,9,5,8,5,5,2,40,45227
59,5,9,5,4,2,5,2,38,163296
43,5,9,5,4,1,5,2,40,43497
43,7,6,7,4,1,5,2,60,25229
53,5,9,5,8,2,5,1,40,40982
26,5,9,5,13,1,5,2,40,46546
68,6,10,6,5,1,5,2,20,76487
41,5,13,5,13,1,5,2,48,189704
32,7,9,7,4,5,5,2,40,32708
25,8,13,8,5,2,5,2,40,44801
20,5,9,5,9,4,5,2,40,41414
22,5,10,5,9,2,5,2,15,45926
33,5,6,5,4,1,5,2,40,23332
26,3,10,3,9,3,5,2,40,47404
29,5,9,5,9,5,3,1,25,37500
20,5,9,5,13,4,5,1,23,41418
68,8,14,8,11,1,5,2,42,164050
58,5,10,5,11,5,5,1,40,47315
32,5,9,5,8,2,5,2,40,33821
23,5,12,5,9,2,5,1,25,27942
30,5,5,5,9,1,5,2,40,23635
67,8,10,8,6,1,5,2,8,30044
26,5,12,5,2,5,5,1,32,29726
53,7,9,7,5,1,5,2,35,34784
27,3,9,3,15,1,5,2,60,49324
29,9,10,9,6,4,5,2,65,35745
38,8,16,8,11,1,5,2,40,195588
17,5,5,5,9,4,3,1,40,33801
48,5,14,5,14,1,5,2,40,101056
52,5,10,5,9,5,3,1,40,20994
28,5,12,5,5,6,5,1,40,21030
18,5,10,5,13,4,5,2,15,29674
28,5,10,5,13,2,5,2,30,36792
34,5,10,5,4,1,5,2,40,33023
